comment,confidence,description,domainelement_pk,frequency,id,jsondata,markup_description,name,pk,source,sub_case,value_float,valueset_pk,year
,,,560,1.0,EA066-Sf7-1,{},,Absence of distinctions (1900),78700,,,,77992,1900
,,,560,1.0,EA066-Sg1-1,{},,Absence of distinctions (1870) [Eastern and central],78701,,Eastern and central,,77993,1870
,,,560,1.0,EA066-Sg3-1,{},,Absence of distinctions (1880) [with special reference to the Shelknam],78703,,with special reference to the Shelknam,,77995,1880
,,,560,1.0,EA066-Sg4-1,{},,Absence of distinctions (1870) [Equestrian],78704,,Equestrian,,77996,1870
,,,560,1.0,EA066-Sg5-1,{},,Absence of distinctions (1900) [with special reference to the southern bands],78705,,with special reference to the southern bands,,77997,1900
,,,560,1.0,EA066-Sh1-1,{},,Absence of distinctions (1860),78706,,,,77998,1860
,,,560,1.0,EA066-Sh5-1,{},,Absence of distinctions (1910),78710,,,,78002,1910
,,,560,1.0,EA066-Sh8-1,{},,Absence of distinctions (1964) [with special reference to those of the Argentine Chaco],78712,,with special reference to those of the Argentine Chaco,,78004,1964
,,,560,1.0,EA066-Sh9-1,{},,Absence of distinctions (1890) [Those in contact with mission],78713,,Those in contact with mission,,78005,1890
,,,560,1.0,EA066-Si1-1,{},,Absence of distinctions (1920) [Kejara],78714,,Kejara,,78006,1920
,,,560,1.0,EA066-Si10-1,{},,Absence of distinctions (1950),78715,,,,78007,1950
,,,560,1.0,EA066-Si2-1,{},,Absence of distinctions (1930) [Village of Vanivani],78716,,Village of Vanivani,,78008,1930
,,,560,1.0,EA066-Si3-1,{},,Absence of distinctions (1940) [Simao Lopes],78717,,Simao Lopes,,78009,1940
,,,560,1.0,EA066-Si4-1,{},,Absence of distinctions (1940) [Cocozu Group],78718,,Cocozu Group,,78010,1940
,,,560,1.0,EA066-Si5-1,{},,Absence of distinctions (1940),78719,,,,78011,1940
,,,560,1.0,EA066-Si6-1,{},,Absence of distinctions (1900),78720,,,,78012,1900
,,,560,1.0,EA066-Si7-1,{},,Absence of distinctions (1910) [with special reference to the Cozarimi],78721,,with special reference to the Cozarimi,,78013,1910
,,,560,1.0,EA066-Si8-1,{},,Absence of distinctions (1940),78722,,,,78014,1940
,,,560,1.0,EA066-Sj1-1,{},,Absence of distinctions (1950),78723,,,,78015,1950
,,,560,1.0,EA066-Sj10-1,{},,Absence of distinctions (1950) [Taquapiri],78724,,Taquapiri,,78016,1950
,,,560,1.0,EA066-Sj11-1,{},,Absence of distinctions (1958) [Village of Sao Domingo],78725,,Village of Sao Domingo,,78017,1958
,,,560,1.0,EA066-Sj2-1,{},,Absence of distinctions (1850),78726,,,,78018,1850
,,,560,1.0,EA066-Sj3-1,{},,Absence of distinctions (1910) [Duque de Caxias Reservation],78727,,Duque de Caxias Reservation,,78019,1910
,,,560,1.0,EA066-Sj4-1,{},,Absence of distinctions (1930) [Ramcocamecra or Canella],78728,,Ramcocamecra or Canella,,78020,1930
,,,560,1.0,EA066-Sj5-1,{},,Absence of distinctions (1880) [Naknenuk subtribe],78729,,Naknenuk subtribe,,78021,1880
,,,560,1.0,EA066-Sj6-1,{},,Absence of distinctions (1930) [with special reference to the Guajajara subgroup],78730,,with special reference to the Guajajara subgroup,,78022,1930
,,,560,1.0,EA066-Sj7-1,{},,Absence of distinctions (1920),78731,,,,78023,1920
,,,560,1.0,EA066-Sj9-1,{},,Absence of distinctions (1950),78733,,,,78025,1950
,,,560,1.0,EA066-ec12-1,{},,Absence of distinctions (1930) [Avam (Western) group],78751,,Avam (Western) group,,78043,1930
,,,560,1.0,EA066-ec13-1,{},,Absence of distinctions (1710) [those of Eastern Kamchatka],78752,,those of Eastern Kamchatka,,78044,1710
,,,560,1.0,EA066-ec15-1,{},,Absence of distinctions (1880) [Middle Northern Sos'va group],78754,,Middle Northern Sos'va group,,78046,1880
,,,560,1.0,EA066-ec16-1,{},,Absence of distinctions (1890) [Barguzin group],78755,,Barguzin group,,78047,1890
,,,560,1.0,EA066-ec19-1,{},,Absence of distinctions (1890) [Northern group],78758,,Northern group,,78050,1890
,,,560,1.0,EA066-ec20-1,{},,Absence of distinctions (1890) [Oroch people as a whole],78759,,Oroch people as a whole,,78051,1890
,,,560,1.0,EA066-ec21-1,{},,Absence of distinctions (1890) [Hor River group],78760,,Hor River group,,78052,1890
,,,561,1.0,EA066-Aa3-1,{},,Wealth distinctions (1840) [Gei/Khauan tribe],77654,,Gei/Khauan tribe,,76946,1840
,,,561,1.0,EA066-Ab1-1,{},,Wealth distinctions (1900),77661,,,,76953,1900
,,,561,1.0,EA066-Ab10-1,{},,Wealth distinctions (1936),77662,,,,76954,1936
,,,561,1.0,EA066-Ab15-1,{},,Wealth distinctions (1860),77667,,,,76959,1860
,,,561,1.0,EA066-Ac1-1,{},,Wealth distinctions (1920),77679,,,,76971,1920
,,,561,1.0,EA066-Ad4-1,{},,Wealth distinctions (1930) [Fort Hall or Metume district],77741,,Fort Hall or Metume district,,77033,1930
,,,561,1.0,EA066-Ad41-1,{},,Wealth distinctions (1930),77742,,,,77034,1930
,,,561,1.0,EA066-Ad5-1,{},,Wealth distinctions (1940),77751,,,,77043,1940
,,,561,1.0,EA066-Ad9-1,{},,Wealth distinctions (1900),77757,,,,77049,1900
,,,561,1.0,EA066-Ae12-1,{},,Wealth distinctions (1940),77761,,,,77053,1940
,,,561,1.0,EA066-Ae18-1,{},,Wealth distinctions (1900),77766,,,,77058,1900
,,,561,1.0,EA066-Ae2-1,{},,Wealth distinctions (1950),77768,,,,77060,1950
,,,561,1.0,EA066-Ae20-1,{},,Wealth distinctions (1940),77769,,,,77061,1940
,,,561,1.0,EA066-Ae25-1,{},,Wealth distinctions (1920) [with special reference to the northern Tetela],77774,,with special reference to the northern Tetela,,77066,1920
,,,561,1.0,EA066-Ae28-1,{},,Wealth distinctions (1900),77776,,,,77068,1900
,,,561,1.0,EA066-Ae3-1,{},,Wealth distinctions (1910),77778,,,,77070,1910
,,,561,1.0,EA066-Af15-1,{},,Wealth distinctions (1920),77811,,,,77103,1920
,,,561,1.0,EA066-Af19-1,{},,Wealth distinctions (1950),77813,,,,77105,1950
,,,561,1.0,EA066-Af20-1,{},,Wealth distinctions (1910),77815,,,,77107,1910
,,,561,1.0,EA066-Af23-1,{},,Wealth distinctions (1950) [with special reference to the village of Mgbom],77818,,with special reference to the village of Mgbom,,77110,1950
,,,561,1.0,EA066-Af25-1,{},,Wealth distinctions (1930),77820,,,,77112,1930
,,,561,1.0,EA066-Af26-1,{},,Wealth distinctions (1900) [with special reference to the Etsako],77821,,with special reference to the Etsako,,77113,1900
,,,561,1.0,EA066-Af27-1,{},,Wealth distinctions (1950),77822,,,,77114,1950
,,,561,1.0,EA066-Af52-1,{},,Wealth distinctions (1920),77842,,,,77134,1920
,,,561,1.0,EA066-Af55-1,{},,Wealth distinctions (1950),77844,,,,77136,1950
,,,561,1.0,EA066-Ag23-1,{},,Wealth distinctions (1910),77863,,,,77155,1910
,,,561,1.0,EA066-Ag27-1,{},,Wealth distinctions (1910),77865,,,,77157,1910
,,,561,1.0,EA066-Ag3-1,{},,Wealth distinctions (1930),77867,,,,77159,1930
,,,561,1.0,EA066-Ag4-1,{},,Wealth distinctions (1930) [Tallensi Tribe],77876,,Tallensi Tribe,,77168,1930
,,,561,1.0,EA066-Ag40-1,{},,Wealth distinctions (1910),77877,,,,77169,1910
,,,561,1.0,EA066-Ah15-1,{},,Wealth distinctions (1920),77897,,,,77189,1920
,,,561,1.0,EA066-Ai10-1,{},,Wealth distinctions (1940) [Nuba Hills],77926,,Nuba Hills,,77218,1940
,,,561,1.0,EA066-Ai38-1,{},,Wealth distinctions (1930),77950,,,,77242,1930
,,,561,1.0,EA066-Ai39-1,{},,Wealth distinctions (1940),77951,,,,77243,1940
,,,561,1.0,EA066-Ai40-1,{},,Wealth distinctions (1940),77952,,,,77244,1940
,,,561,1.0,EA066-Aj12-1,{},,Wealth distinctions (1920),77967,,,,77259,1920
,,,561,1.0,EA066-Aj16-1,{},,Wealth distinctions (1930) [with special reference to the Riverain Mondari],77971,,with special reference to the Riverain Mondari,,77263,1930
,,,561,1.0,EA066-Aj21-1,{},,Wealth distinctions (1930),77975,,,,77267,1930
,,,561,1.0,EA066-Aj25-1,{},,Wealth distinctions (1920),77977,,,,77269,1920
,,,561,1.0,EA066-Aj4-1,{},,Wealth distinctions (1920),77982,,,,77274,1920
,,,561,1.0,EA066-Aj6-1,{},,Wealth distinctions (1940),77984,,,,77276,1940
,,,561,1.0,EA066-Aj8-1,{},,Wealth distinctions (1920),77986,,,,77278,1920
,,,561,1.0,EA066-Ca1-1,{},,Wealth distinctions (1930) [Town of Buso],77988,,Town of Buso,,77280,1930
,,,561,1.0,EA066-Ca10-1,{},,Wealth distinctions (1880),77989,,,,77281,1880
,,,561,1.0,EA066-Ca2-1,{},,Wealth distinctions (1950) [Dolbahanta clan or subtribe],77995,,Dolbahanta clan or subtribe,,77287,1950
,,,561,1.0,EA066-Ca31-1,{},,Wealth distinctions (1860),78003,,,,77295,1860
,,,561,1.0,EA066-Ca4-1,{},,Wealth distinctions (1950),78010,,,,77302,1950
,,,561,1.0,EA066-Ca40-1,{},,Wealth distinctions (1950),78011,,,,77303,1950
,,,561,1.0,EA066-Ca41-1,{},,Wealth distinctions (1950),78012,,,,77304,1950
,,,561,1.0,EA066-Ca6-1,{},,Wealth distinctions (1880),78015,,,,77307,1880
,,,561,1.0,EA066-Cb15-1,{},,Wealth distinctions (1940) [with special reference to the Humr],78019,,with special reference to the Humr,,77311,1940
,,,561,1.0,EA066-Cb25-1,{},,Wealth distinctions (1930),78028,,,,77320,1930
,,,561,1.0,EA066-Cb4-1,{},,Wealth distinctions (1920),78031,,,,77323,1920
,,,561,1.0,EA066-Cb8-1,{},,Wealth distinctions (1920) [with special reference to the Bororo Fulani of Skoto],78035,,with special reference to the Bororo Fulani of Skoto,,77327,1920
,,,561,1.0,EA066-Cc3-1,{},,Wealth distinctions (1920) [inhabitants of the oasis of Siwa],78050,,inhabitants of the oasis of Siwa,,77342,1920
,,,561,1.0,EA066-Cc6-1,{},,Wealth distinctions (1910),78053,,,,77345,1910
,,,561,1.0,EA066-Cd1-1,{},,Wealth distinctions (1920) [Kenuzi Nubians of Dahmit],78057,,Kenuzi Nubians of Dahmit,,77349,1920
,,,561,1.0,EA066-Cd10-1,{},,Wealth distinctions (1900),78058,,,,77350,1900
,,,561,1.0,EA066-Cd13-1,{},,Wealth distinctions (1930),78061,,,,77353,1930
,,,561,1.0,EA066-Cd15-1,{},,Wealth distinctions (1910),78062,,,,77354,1910
,,,561,1.0,EA066-Cd17-1,{},,Wealth distinctions (1920),78064,,,,77356,1920
,,,561,1.0,EA066-Cd3-1,{},,Wealth distinctions (1920) [Entirety: Moroccan],78069,,Entirety: Moroccan,,77361,1920
,,,561,1.0,EA066-Cd7-1,{},,Wealth distinctions (1910) [with special reference to the Zemmur tribe],78073,,with special reference to the Zemmur tribe,,77365,1910
,,,561,1.0,EA066-Cg4-1,{},,Wealth distinctions (1950) [Konkama District],78091,,Konkama District,,77383,1950
,,,561,1.0,EA066-Ch2-1,{},,Wealth distinctions (1890),78095,,,,77387,1890
,,,561,1.0,EA066-Ci10-1,{},,Wealth distinctions (1900) [Vicinity of Erevan],78104,,Vicinity of Erevan,,77396,1900
,,,561,1.0,EA066-Cj2-1,{},,Wealth distinctions (1920) [Unspecified],78114,,Unspecified,,77406,1920
,,,561,1.0,EA066-Ea3-1,{},,Wealth distinctions (1930) [with special reference to the Urazgani],78127,,with special reference to the Urazgani,,77419,1930
,,,561,1.0,EA066-Ea5-1,{},,Wealth distinctions (1890),78129,,,,77421,1890
,,,561,1.0,EA066-Ea6-1,{},,Wealth distinctions (1958) [Nomadic branch],78130,,Nomadic branch,,77422,1958
,,,561,1.0,EA066-Ea7-1,{},,Wealth distinctions (1950),78131,,,,77423,1950
,,,561,1.0,EA066-Ec10-1,{},,Wealth distinctions (1880) [with special reference to those on the Ob River],78142,,with special reference to those on the Ob River,,77434,1880
,,,561,1.0,EA066-Ec11-1,{},,Wealth distinctions (1900),78143,,,,77435,1900
,,,561,1.0,EA066-Ec2-1,{},,Wealth distinctions (1900) [with special reference to the Yakutsk district],78144,,with special reference to the Yakutsk district,,77436,1900
,,,561,1.0,EA066-Ec3-1,{},,Wealth distinctions (1900) [Reindeer Division],78145,,Reindeer Division,,77437,1900
,,,561,1.0,EA066-Ec4-1,{},,Wealth distinctions (1900) [Yurak Tribe],78146,,Yurak Tribe,,77438,1900
,,,561,1.0,EA066-Ec5-1,{},,Wealth distinctions (1900) [with special reference to the Maritime Koryak],78147,,with special reference to the Maritime Koryak,,77439,1900
,,,561,1.0,EA066-Ed3-1,{},,Wealth distinctions (1920) [Aigun District],78156,,Aigun District,,77448,1920
,,,561,1.0,EA066-Ed8-1,{},,Wealth distinctions (1930),78161,,,,77453,1930
,,,561,1.0,EA066-Ed9-1,{},,Wealth distinctions (1930),78162,,,,77454,1930
,,,561,1.0,EA066-Ee1-1,{},,Wealth distinctions (1940),78163,,,,77455,1940
,,,561,1.0,EA066-Ee3-1,{},,Wealth distinctions (1930) [Lingthem and vicinity],78165,,Lingthem and vicinity,,77457,1930
,,,561,1.0,EA066-Ee6-1,{},,Wealth distinctions (1950) [with special reference to those of Khumbu],78168,,with special reference to those of Khumbu,,77460,1950
,,,561,1.0,EA066-Eg3-1,{},,Wealth distinctions (1938) [Hill Maria],78183,,Hill Maria,,77475,1938
,,,561,1.0,EA066-Ei1-1,{},,Wealth distinctions (1900) [Rengsanggr],78197,,Rengsanggr,,77489,1900
,,,561,1.0,EA066-Ei11-1,{},,Wealth distinctions (1910),78198,,,,77490,1910
,,,561,1.0,EA066-Ei12-1,{},,Wealth distinctions (1910),78199,,,,77491,1910
,,,561,1.0,EA066-Ei13-1,{},,Wealth distinctions (1910),78200,,,,77492,1910
,,,561,1.0,EA066-Ei14-1,{},,Wealth distinctions (1920) [with special reference to the Chongli],78201,,with special reference to the Chongli,,77493,1920
,,,561,1.0,EA066-Ei18-1,{},,Wealth distinctions (1920) [with special reference to the Katur subtribe],78203,,with special reference to the Katur subtribe,,77495,1920
,,,561,1.0,EA066-Ei2-1,{},,Wealth distinctions (1920),78205,,,,77497,1920
,,,561,1.0,EA066-Ei6-1,{},,Wealth distinctions (1930),78209,,,,77501,1930
,,,561,1.0,EA066-Ei7-1,{},,Wealth distinctions (1910),78210,,,,77502,1910
,,,561,1.0,EA066-Ej1-1,{},,"Wealth distinctions (1940) [Lamet Tribe, Northwestern Laos]",78212,,"Lamet Tribe, Northwestern Laos",,77504,1940
,,,561,1.0,EA066-Ej10-1,{},,Wealth distinctions (1950) [Ko-Sier Village],78213,,Ko-Sier Village,,77505,1950
,,,561,1.0,EA066-Ej2-1,{},,Wealth distinctions (1940) [with special reference to the village of Sar Luk],78220,,with special reference to the village of Sar Luk,,77512,1940
,,,561,1.0,EA066-Ej9-1,{},,Wealth distinctions (1940),78227,,,,77519,1940
,,,561,1.0,EA066-Ia13-1,{},,Wealth distinctions (1960) [Tawi-Tawi and adjacent islands],78232,,Tawi-Tawi and adjacent islands,,77524,1960
,,,561,1.0,EA066-Ia16-1,{},,Wealth distinctions (1910) [with special reference to the northern Kalinga],78235,,with special reference to the northern Kalinga,,77527,1910
,,,561,1.0,EA066-Ia2-1,{},,Wealth distinctions (1950),78236,,,,77528,1950
,,,561,1.0,EA066-Ia3-1,{},,Wealth distinctions (1920) [Kiangan Group],78237,,Kiangan Group,,77529,1920
,,,561,1.0,EA066-Ib4-1,{},,Wealth distinctions (1930) [with special reference to the Toba group],78247,,with special reference to the Toba group,,77539,1930
,,,561,1.0,EA066-Ib5-1,{},,Wealth distinctions (1920) [with special reference to the village of Sensuron],78248,,with special reference to the village of Sensuron,,77540,1920
,,,561,1.0,EA066-Ic2-1,{},,Wealth distinctions (1940) [Abui of Atimelang Village],78256,,Abui of Atimelang Village,,77548,1940
,,,561,1.0,EA066-Ic5-1,{},,Wealth distinctions (1910) [Bare'e subgroup],78259,,Bare'e subgroup,,77551,1910
,,,561,1.0,EA066-Ie1-1,{},,"Wealth distinctions (1950) [Botukebo village, Kamu Valley,  Ijaaj-Pigome confederacy]",78276,,"Botukebo village, Kamu Valley,  Ijaaj-Pigome confederacy",,77568,1950
,,,561,1.0,EA066-Ie10-1,{},,Wealth distinctions (1950) [with special reference to the Western Motu],78277,,with special reference to the Western Motu,,77569,1950
,,,561,1.0,EA066-Ie17-1,{},,Wealth distinctions (1940),78284,,,,77576,1940
,,,561,1.0,EA066-Ie24-1,{},,Wealth distinctions (1870),78292,,,,77584,1870
,,,561,1.0,EA066-Ie25-1,{},,Wealth distinctions (1920),78293,,,,77585,1920
,,,561,1.0,EA066-Ie28-1,{},,Wealth distinctions (1940),78296,,,,77588,1940
,,,561,1.0,EA066-Ie31-1,{},,Wealth distinctions (1950),78300,,,,77592,1950
,,,561,1.0,EA066-Ie32-1,{},,Wealth distinctions (1964),78301,,,,77593,1964
,,,561,1.0,EA066-Ie39-1,{},,Wealth distinctions (1920) [with special reference to those of Orokolo Bay],78305,,with special reference to those of Orokolo Bay,,77597,1920
,,,561,1.0,EA066-Ie8-1,{},,Wealth distinctions (1910) [with special reference to the Koriki],78310,,with special reference to the Koriki,,77602,1910
,,,561,1.0,EA066-If7-1,{},,Wealth distinctions (1940) [with special reference to the inhabitants of Onotoa],78325,,with special reference to the inhabitants of Onotoa,,77617,1940
,,,561,1.0,EA066-Ig1-1,{},,Wealth distinctions (1940) [Northeastern group],78328,,Northeastern group,,77620,1940
,,,561,1.0,EA066-Ig11-1,{},,Wealth distinctions (1920),78330,,,,77622,1920
,,,561,1.0,EA066-Ig12-1,{},,Wealth distinctions (1900) [with special reference to the Varisi],78331,,with special reference to the Varisi,,77623,1900
,,,561,1.0,EA066-Ig14-1,{},,Wealth distinctions (1900),78333,,,,77625,1900
,,,561,1.0,EA066-Ig20-1,{},,Wealth distinctions (1920) [with special reference to the village of Longgu],78335,,with special reference to the village of Longgu,,77627,1920
,,,561,1.0,EA066-Ig7-1,{},,Wealth distinctions (1950),78341,,,,77633,1950
,,,561,1.0,EA066-Ig9-1,{},,Wealth distinctions (1920) [Peri Village],78342,,Peri Village,,77634,1920
,,,561,1.0,EA066-Ih1-1,{},,Wealth distinctions (1890),78343,,,,77635,1890
,,,561,1.0,EA066-Ih14-1,{},,"Wealth distinctions (1840) [Bau Chiefdom, Vanua Levu]",78345,,"Bau Chiefdom, Vanua Levu",,77637,1840
,,,561,1.0,EA066-Ih2-1,{},,Wealth distinctions (1930) [Malekula Island],78346,,Malekula Island,,77638,1930
,,,561,1.0,EA066-Ih3-1,{},,Wealth distinctions (1950) [Bunlap Village],78347,,Bunlap Village,,77639,1950
,,,561,1.0,EA066-Ih4-1,{},,Wealth distinctions (1920) [Lau Island],78348,,Lau Island,,77640,1920
,,,561,1.0,EA066-Ih9-1,{},,Wealth distinctions (1930) [Graciosa Bay],78353,,Graciosa Bay,,77645,1930
,,,561,1.0,EA066-Ii5-1,{},,"Wealth distinctions (1920) [Leuenuwa, Lord Howe's Islanders]",78362,,"Leuenuwa, Lord Howe's Islanders",,77654,1920
,,,561,1.0,EA066-Na12-1,{},,Wealth distinctions (1950),78378,,,,77670,1950
,,,561,1.0,EA066-Na2-1,{},,Wealth distinctions (1880),78385,,,,77677,1880
,,,561,1.0,EA066-Na20-1,{},,Wealth distinctions (1880) [with special reference to the Tatlit of Peel River Kutchin],78386,,with special reference to the Tatlit of Peel River Kutchin,,77678,1880
,,,561,1.0,EA066-Na27-1,{},,Wealth distinctions (1870),78393,,,,77685,1870
,,,561,1.0,EA066-Na6-1,{},,Wealth distinctions (1930),78415,,,,77707,1930
,,,561,1.0,EA066-Na8-1,{},,Wealth distinctions (1880) [Shageluk Village],78417,,Shageluk Village,,77709,1880
,,,561,1.0,EA066-Nb12-1,{},,Wealth distinctions (1880),78422,,,,77714,1880
,,,561,1.0,EA066-Nb13-1,{},,Wealth distinctions (1880),78423,,,,77715,1880
,,,561,1.0,EA066-Nb14-1,{},,Wealth distinctions (1880),78424,,,,77716,1880
,,,561,1.0,EA066-Nb17-1,{},,Wealth distinctions (1870),78427,,,,77719,1870
,,,561,1.0,EA066-Nb2-1,{},,Wealth distinctions (1850) [Twana Tribe],78430,,Twana Tribe,,77722,1850
,,,561,1.0,EA066-Nb21-1,{},,Wealth distinctions (1860),78432,,,,77724,1860
,,,561,1.0,EA066-Nb26-1,{},,Wealth distinctions (1880),78437,,,,77729,1880
,,,561,1.0,EA066-Nb28-1,{},,Wealth distinctions (1860),78439,,,,77731,1860
,,,561,1.0,EA066-Nb29-1,{},,Wealth distinctions (1860),78440,,,,77732,1860
,,,561,1.0,EA066-Nb30-1,{},,Wealth distinctions (1860),78442,,,,77734,1860
,,,561,1.0,EA066-Nb31-1,{},,Wealth distinctions (1870),78443,,,,77735,1870
,,,561,1.0,EA066-Nb32-1,{},,Wealth distinctions (1860) [with special reference to the Shastika or eastern Shasta],78444,,with special reference to the Shastika or eastern Shasta,,77736,1860
,,,561,1.0,EA066-Nb33-1,{},,Wealth distinctions (1860),78445,,,,77737,1860
,,,561,1.0,EA066-Nb34-1,{},,Wealth distinctions (1860),78446,,,,77738,1860
,,,561,1.0,EA066-Nb35-1,{},,Wealth distinctions (1860),78447,,,,77739,1860
,,,561,1.0,EA066-Nb36-1,{},,Wealth distinctions (1860),78448,,,,77740,1860
,,,561,1.0,EA066-Nb37-1,{},,Wealth distinctions (1860),78449,,,,77741,1860
,,,561,1.0,EA066-Nb38-1,{},,Wealth distinctions (1860) [with special reference to the inhabitants of the Bear River],78450,,with special reference to the inhabitants of the Bear River,,77742,1860
,,,561,1.0,EA066-Nb39-1,{},,Wealth distinctions (1860),78451,,,,77743,1860
,,,561,1.0,EA066-Nb4-1,{},,Wealth distinctions (1850),78452,,,,77744,1850
,,,561,1.0,EA066-Nb5-1,{},,Wealth distinctions (1890) [Eyak Tribe],78453,,Eyak Tribe,,77745,1890
,,,561,1.0,EA066-Nb6-1,{},,Wealth distinctions (1870),78454,,,,77746,1870
,,,561,1.0,EA066-Nc1-1,{},,Wealth distinctions (1850),78458,,,,77750,1850
,,,561,1.0,EA066-Nc10-1,{},,Wealth distinctions (1860),78459,,,,77751,1860
,,,561,1.0,EA066-Nc11-1,{},,Wealth distinctions (1860),78460,,,,77752,1860
,,,561,1.0,EA066-Nc12-1,{},,Wealth distinctions (1850) [with special reference to the Northeastern Mountain Maidu],78461,,with special reference to the Northeastern Mountain Maidu,,77753,1850
,,,561,1.0,EA066-Nc13-1,{},,Wealth distinctions (1850) [with special reference to the Hill and Mountain Nisenan],78462,,with special reference to the Hill and Mountain Nisenan,,77754,1850
,,,561,1.0,EA066-Nc14-1,{},,Wealth distinctions (1860) [with special reference to the northeastern Wintu],78463,,with special reference to the northeastern Wintu,,77755,1860
,,,561,1.0,EA066-Nc18-1,{},,"Wealth distinctions (1860) [Clear Lake, Village of Cignon]",78466,,"Clear Lake, Village of Cignon",,77758,1860
,,,561,1.0,EA066-Nc19-1,{},,Wealth distinctions (1860) [with special reference to those near Santa Rosa],78467,,with special reference to those near Santa Rosa,,77759,1860
,,,561,1.0,EA066-Nc21-1,{},,Wealth distinctions (1860),78469,,,,77761,1860
,,,561,1.0,EA066-Nc22-1,{},,Wealth distinctions (1850) [with special reference to the Hill Patwin],78470,,with special reference to the Hill Patwin,,77762,1850
,,,561,1.0,EA066-Nc23-1,{},,Wealth distinctions (1870),78471,,,,77763,1870
,,,561,1.0,EA066-Nc24-1,{},,Wealth distinctions (1860) [Tulare Lake],78472,,Tulare Lake,,77764,1860
,,,561,1.0,EA066-Nc25-1,{},,Wealth distinctions (1860),78473,,,,77765,1860
,,,561,1.0,EA066-Nc26-1,{},,Wealth distinctions (1770),78474,,,,77766,1770
,,,561,1.0,EA066-Nc27-1,{},,Wealth distinctions (1860),78475,,,,77767,1860
,,,561,1.0,EA066-Nc28-1,{},,Wealth distinctions (1800),78476,,,,77768,1800
,,,561,1.0,EA066-Nc29-1,{},,Wealth distinctions (1770),78477,,,,77769,1770
,,,561,1.0,EA066-Nc3-1,{},,Wealth distinctions (1850) [with special reference to those of the Northern Foothills],78478,,with special reference to those of the Northern Foothills,,77770,1850
,,,561,1.0,EA066-Nc4-1,{},,Wealth distinctions (1860),78484,,,,77776,1860
,,,561,1.0,EA066-Nc7-1,{},,Wealth distinctions (1850),78487,,,,77779,1850
,,,561,1.0,EA066-Nc8-1,{},,Wealth distinctions (1860) [Klamath Tribe],78488,,Klamath Tribe,,77780,1860
,,,561,1.0,EA066-Nc9-1,{},,Wealth distinctions (1860),78489,,,,77781,1860
,,,561,1.0,EA066-Nd1-1,{},,Wealth distinctions (1850),78490,,,,77782,1850
,,,561,1.0,EA066-Nd10-1,{},,Wealth distinctions (1860),78491,,,,77783,1860
,,,561,1.0,EA066-Nd14-1,{},,Wealth distinctions (1860),78495,,,,77787,1860
,,,561,1.0,EA066-Nd17-1,{},,Wealth distinctions (1870),78498,,,,77790,1870
,,,561,1.0,EA066-Nd18-1,{},,Wealth distinctions (1860),78499,,,,77791,1860
,,,561,1.0,EA066-Nd20-1,{},,Wealth distinctions (1850),78502,,,,77794,1850
,,,561,1.0,EA066-Nd45-1,{},,Wealth distinctions (1860),78529,,,,77821,1860
,,,561,1.0,EA066-Nd8-1,{},,Wealth distinctions (1880) [with special reference to the Alexis Creek and Redstone bands],78555,,with special reference to the Alexis Creek and Redstone bands,,77847,1880
,,,561,1.0,EA066-Nd9-1,{},,Wealth distinctions (1860),78556,,,,77848,1860
,,,561,1.0,EA066-Ne12-1,{},,Wealth distinctions (1850),78559,,,,77851,1850
,,,561,1.0,EA066-Ne13-1,{},,Wealth distinctions (1850),78560,,,,77852,1850
,,,561,1.0,EA066-Ne18-1,{},,Wealth distinctions (1850),78565,,,,77857,1850
,,,561,1.0,EA066-Ng1-1,{},,Wealth distinctions (1640) [Bear and Cord Subtribes],78589,,Bear and Cord Subtribes,,77881,1640
,,,561,1.0,EA066-Nh12-1,{},,Wealth distinctions (1920),78604,,,,77896,1920
,,,561,1.0,EA066-Ni1-1,{},,Wealth distinctions (1930),78626,,,,77918,1930
,,,561,1.0,EA066-Ni3-1,{},,Wealth distinctions (1920) [Huichol Tribe],78628,,Huichol Tribe,,77920,1920
,,,561,1.0,EA066-Sa1-1,{},,Wealth distinctions (1940) [San Blas Archipelago],78638,,San Blas Archipelago,,77930,1940
"But aboriginally 'dual stratification' (code ""4"")",,,561,1.0,EA066-Sa13-1,{},,Wealth distinctions (1930) [Town of Chichicastenango],78642,,Town of Chichicastenango,,77934,1930
,,,561,1.0,EA066-Sa8-1,{},,Wealth distinctions (1930) [with special reference to the village of Santiago Chimaltenango],78648,,with special reference to the village of Santiago Chimaltenango,,77940,1930
,,,561,1.0,EA066-Sb2-1,{},,Wealth distinctions (1940),78651,,,,77943,1940
,,,561,1.0,EA066-Sb6-1,{},,Wealth distinctions (1940) [Goajiro Tribe],78654,,Goajiro Tribe,,77946,1940
,,,561,1.0,EA066-Se10-1,{},,Wealth distinctions (1670),78685,,,,77977,1670
But the Aymara form a lower caste in Bolivian society,,,561,1.0,EA066-Sf2-1,{},,Wealth distinctions (1940) [Chucuito Clan community in Peru],78696,,Chucuito Clan community in Peru,,77988,1940
,,,561,1.0,EA066-Sg2-1,{},,Wealth distinctions (1880) [Cholchol],78702,,Cholchol,,77994,1880
,,,561,1.0,EA066-Sj8-1,{},,Wealth distinctions (1600) [Hinterland of Rio de Janeiro],78732,,Hinterland of Rio de Janeiro,,78024,1600
